sequence_id	direction_group	exposure	group
17828_3	positive	BMI	Female
17829_2	positive	BMI	Female
17832_12	positive	BMI	Female
17835_28	positive	BMI	Female
17836_17	positive	BMI	Female
17837_5	positive	BMI	Female
17843_30	positive	BMI	Female
17849_6	positive	BMI	Female
17850_42	positive	BMI	Female
17852_5	positive	BMI	Female
17854_33	positive	BMI	Female
17855_28	positive	BMI	Female
17856_23	positive	BMI	Female
17857_6	positive	BMI	Female
18156_7	positive	BMI	Female
18158_45	positive	BMI	Female
18160_2	positive	BMI	Female
18162_167	positive	BMI	Female
18165_181	positive	BMI	Female
18166_4	positive	BMI	Female
18170_46	positive	BMI	Female
18172_71	positive	BMI	Female
18173_11	positive	BMI	Female
18174_79	positive	BMI	Female
18175_65	positive	BMI	Female
18177_49	positive	BMI	Female
18178_13	positive	BMI	Female
18179_56	positive	BMI	Female
18180_58	positive	BMI	Female
18181_2	positive	BMI	Female
18182_24	positive	BMI	Female
18184_28	positive	BMI	Female
18185_118	positive	BMI	Female
18186_15	positive	BMI	Female
18187_16	positive	BMI	Female
18188_12	positive	BMI	Female
18189_12	positive	BMI	Female
18191_23	positive	BMI	Female
18192_69	positive	BMI	Female
18193_165	positive	BMI	Female
18194_18	positive	BMI	Female
18195_3	positive	BMI	Female
18197_97	positive	BMI	Female
18198_51	positive	BMI	Female
18202_22	positive	BMI	Female
18204_1	positive	BMI	Female
18205_123	positive	BMI	Female
18206_18	positive	BMI	Female
18208_3	positive	BMI	Female
18210_12	positive	BMI	Female
18213_30	positive	BMI	Female
18214_2	positive	BMI	Female
18215_5	positive	BMI	Female
18220_141	positive	BMI	Female
18225_13	positive	BMI	Female
18226_148	positive	BMI	Female
18227_3	positive	BMI	Female
18228_30	positive	BMI	Female
18231_147	positive	BMI	Female
18232_42	positive	BMI	Female
18235_16	positive	BMI	Female
18237_29	positive	BMI	Female
18240_6	positive	BMI	Female
18241_18	negative	BMI	Female
18242_8	positive	BMI	Female
18243_9	positive	BMI	Female
18244_1	positive	BMI	Female
18255_6	positive	BMI	Female
18257_64	positive	BMI	Female
18259_15	positive	BMI	Female
18261_34	positive	BMI	Female
18264_12	positive	BMI	Female
18265_18	positive	BMI	Female
18267_74	positive	BMI	Female
18268_5	positive	BMI	Female
18270_10	positive	BMI	Female
18271_43	positive	BMI	Female
18273_14	positive	BMI	Female
18274_2	positive	BMI	Female
18275_5	positive	BMI	Female
18276_34	positive	BMI	Female
18277_28	positive	BMI	Female
18280_29	positive	BMI	Female
18282_1	positive	BMI	Female
18284_77	positive	BMI	Female
18285_6	positive	BMI	Female
18286_3	positive	BMI	Female
18289_16	positive	BMI	Female
18290_6	positive	BMI	Female
18291_8	positive	BMI	Female
18294_26	positive	BMI	Female
18295_102	positive	BMI	Female
18297_8	positive	BMI	Female
18299_13	positive	BMI	Female
18300_39	positive	BMI	Female
18301_10	positive	BMI	Female
18302_204	positive	BMI	Female
18304_19	positive	BMI	Female
18306_1	positive	BMI	Female
18307_71	positive	BMI	Female
18308_30	positive	BMI	Female
18309_18	positive	BMI	Female
18310_26	positive	BMI	Female
18311_44	positive	BMI	Female
18313_4	positive	BMI	Female
18315_38	positive	BMI	Female
18316_75	positive	BMI	Female
18317_111	positive	BMI	Female
18318_98	positive	BMI	Female
18319_7	positive	BMI	Female
18321_38	positive	BMI	Female
18322_15	positive	BMI	Female
18323_39	positive	BMI	Female
18324_61	positive	BMI	Female
18326_50	positive	BMI	Female
18327_6	positive	BMI	Female
18328_36	positive	BMI	Female
18330_7	positive	BMI	Female
18332_17	positive	BMI	Female
18337_4	positive	BMI	Female
18338_26	positive	BMI	Female
18339_207	positive	BMI	Female
18342_2	positive	BMI	Female
18343_10	positive	BMI	Female
18348_89	positive	BMI	Female
18373_13	positive	BMI	Female
18375_28	positive	BMI	Female
18376_19	positive	BMI	Female
18380_78	negative	BMI	Female
18381_16	positive	BMI	Female
18382_109	positive	BMI	Female
18383_9	positive	BMI	Female
18385_4	positive	BMI	Female
18386_36	positive	BMI	Female
18387_7	positive	BMI	Female
18389_11	positive	BMI	Female
18392_19	positive	BMI	Female
18395_5	positive	BMI	Female
18396_10	positive	BMI	Female
18397_5	positive	BMI	Female
18398_1	positive	BMI	Female
18399_1	positive	BMI	Female
18401_18	positive	BMI	Female
18402_1	positive	BMI	Female
18403_25	positive	BMI	Female
18404_22	positive	BMI	Female
18405_117	positive	BMI	Female
18407_36	positive	BMI	Female
18408_26	negative	BMI	Female
18409_61	positive	BMI	Female
18410_26	positive	BMI	Female
18411_83	positive	BMI	Female
18413_24	positive	BMI	Female
18414_26	positive	BMI	Female
18415_16	positive	BMI	Female
18416_3	positive	BMI	Female
18417_3	positive	BMI	Female
18419_20	positive	BMI	Female
18422_41	positive	BMI	Female
18434_141	positive	BMI	Female
18435_40	positive	BMI	Female
18449_33	positive	BMI	Female
18458_4	positive	BMI	Female
18483_36	positive	BMI	Female
18813_15	positive	BMI	Female
18817_50	positive	BMI	Female
18819_21	positive	BMI	Female
18823_52	positive	BMI	Female
18824_7	positive	BMI	Female
18829_4	positive	BMI	Female
18830_1	negative	BMI	Female
18831_6	positive	BMI	Female
18832_65	positive	BMI	Female
18833_76	positive	BMI	Female
18837_9	positive	BMI	Female
18840_205	positive	BMI	Female
18841_1	negative	BMI	Female
18842_24	positive	BMI	Female
18859_7	positive	BMI	Female
18860_2	positive	BMI	Female
18863_176	positive	BMI	Female
18866_8	positive	BMI	Female
18868_7	positive	BMI	Female
18870_1	positive	BMI	Female
18871_24	positive	BMI	Female
18873_8	positive	BMI	Female
18874_66	positive	BMI	Female
18875_125	positive	BMI	Female
18876_77	positive	BMI	Female
18877_15	positive	BMI	Female
18878_15	positive	BMI	Female
18880_81	positive	BMI	Female
18881_7	positive	BMI	Female
18882_7	negative	BMI	Female
18884_22	positive	BMI	Female
18886_28	positive	BMI	Female
18887_7	positive	BMI	Female
18888_37	positive	BMI	Female
18890_227	positive	BMI	Female
18891_98	positive	BMI	Female
18892_48	positive	BMI	Female
18893_26	positive	BMI	Female
18894_1	positive	BMI	Female
18896_23	negative	BMI	Female
18897_31	positive	BMI	Female
18898_36	positive	BMI	Female
18899_82	positive	BMI	Female
18900_37	positive	BMI	Female
18901_26	positive	BMI	Female
18904_23	positive	BMI	Female
18905_5	positive	BMI	Female
18907_97	positive	BMI	Female
18909_11	positive	BMI	Female
18910_45	positive	BMI	Female
18913_3	positive	BMI	Female
18914_188	positive	BMI	Female
18916_25	positive	BMI	Female
18917_53	negative	BMI	Female
18918_86	positive	BMI	Female
18922_27	positive	BMI	Female
18925_24	positive	BMI	Female
18926_7	positive	BMI	Female
18927_14	positive	BMI	Female
18928_10	positive	BMI	Female
18930_28	negative	BMI	Female
18931_40	positive	BMI	Female
18933_4	positive	BMI	Female
18934_50	positive	BMI	Female
18935_14	positive	BMI	Female
18938_3	positive	BMI	Female
18942_11	positive	BMI	Female
18943_4	positive	BMI	Female
18945_11	positive	BMI	Female
18947_3	positive	BMI	Female
18950_13	positive	BMI	Female
19108_50	positive	BMI	Female
19109_32	positive	BMI	Female
19110_6	positive	BMI	Female
19111_10	positive	BMI	Female
19112_2	positive	BMI	Female
19113_66	positive	BMI	Female
19114_8	positive	BMI	Female
19115_13	positive	BMI	Female
19116_1	positive	BMI	Female
19118_47	positive	BMI	Female
19119_10	positive	BMI	Female
19120_33	positive	BMI	Female
19121_3	positive	BMI	Female
19122_47	positive	BMI	Female
19123_6	positive	BMI	Female
19124_9	positive	BMI	Female
19125_26	positive	BMI	Female
19126_4	positive	BMI	Female
19127_1	positive	BMI	Female
19129_15	positive	BMI	Female
19130_81	positive	BMI	Female
19131_184	positive	BMI	Female
19132_1	positive	BMI	Female
19134_66	positive	BMI	Female
19135_5	positive	BMI	Female
19136_22	positive	BMI	Female
19139_3	positive	BMI	Female
19141_22	positive	BMI	Female
19142_39	positive	BMI	Female
19143_38	positive	BMI	Female
19144_9	positive	BMI	Female
19145_4	positive	BMI	Female
19147_6	positive	BMI	Female
19148_58	positive	BMI	Female
19150_20	positive	BMI	Female
19152_4	positive	BMI	Female
19153_53	positive	BMI	Female
19154_41	positive	BMI	Female
19158_1	negative	BMI	Female
19159_9	positive	BMI	Female
19161_1	positive	BMI	Female
19163_26	positive	BMI	Female
19166_15	positive	BMI	Female
19168_71	positive	BMI	Female
19169_88	positive	BMI	Female
19170_25	positive	BMI	Female
19174_141	positive	BMI	Female
19176_27	positive	BMI	Female
19177_7	positive	BMI	Female
19180_38	positive	BMI	Female
19183_164	positive	BMI	Female
19187_21	positive	BMI	Female
19188_21	positive	BMI	Female
19189_2	positive	BMI	Female
19190_4	positive	BMI	Female
19193_18	positive	BMI	Female
19195_85	positive	BMI	Female
19196_73	positive	BMI	Female
19197_95	positive	BMI	Female
19199_3	positive	BMI	Female
19200_16	positive	BMI	Female
19202_10	positive	BMI	Female
19206_20	positive	BMI	Female
19207_119	positive	BMI	Female
19208_8	positive	BMI	Female
19209_6	positive	BMI	Female
19212_4	positive	BMI	Female
19213_1	positive	BMI	Female
19215_7	positive	BMI	Female
19219_71	positive	BMI	Female
19222_124	positive	BMI	Female
19223_6	positive	BMI	Female
19224_5	positive	BMI	Female
19225_11	positive	BMI	Female
19227_18	positive	BMI	Female
19228_11	positive	BMI	Female
19229_92	positive	BMI	Female
19230_12	positive	BMI	Female
19231_22	positive	BMI	Female
19233_75	positive	BMI	Female
19236_24	positive	BMI	Female
19237_17	positive	BMI	Female
19238_12	positive	BMI	Female
19240_265	positive	BMI	Female
19241_31	positive	BMI	Female
19242_21	positive	BMI	Female
19243_2	positive	BMI	Female
19247_1	positive	BMI	Female
19249_18	positive	BMI	Female
19250_50	positive	BMI	Female
19251_56	positive	BMI	Female
19252_67	positive	BMI	Female
19253_82	positive	BMI	Female
19254_125	positive	BMI	Female
19255_124	positive	BMI	Female
19257_11	positive	BMI	Female
19258_24	positive	BMI	Female
19259_176	positive	BMI	Female
19260_4	positive	BMI	Female
19261_12	positive	BMI	Female
19262_219	positive	BMI	Female
19263_147	positive	BMI	Female
19264_6	positive	BMI	Female
19265_9	positive	BMI	Female
19266_35	positive	BMI	Female
19267_14	positive	BMI	Female
19271_64	positive	BMI	Female
19272_9	negative	BMI	Female
19273_3	positive	BMI	Female
19274_80	positive	BMI	Female
19275_68	positive	BMI	Female
19276_124	positive	BMI	Female
19277_4	positive	BMI	Female
19278_19	positive	BMI	Female
19279_42	positive	BMI	Female
19280_29	positive	BMI	Female
19281_86	positive	BMI	Female
19282_3	negative	BMI	Female
19286_30	positive	BMI	Female
19287_59	positive	BMI	Female
19289_29	positive	BMI	Female
19290_5	positive	BMI	Female
19291_2	positive	BMI	Female
19293_6	positive	BMI	Female
19294_26	positive	BMI	Female
19295_32	positive	BMI	Female
19296_51	positive	BMI	Female
19297_4	positive	BMI	Female
19302_7	positive	BMI	Female
19303_64	positive	BMI	Female
19310_81	positive	BMI	Female
19311_15	positive	BMI	Female
19316_2	positive	BMI	Female
19317_114	positive	BMI	Female
19325_21	positive	BMI	Female
19327_31	positive	BMI	Female
19328_51	positive	BMI	Female
19329_31	positive	BMI	Female
19331_18	positive	BMI	Female
19332_1	positive	BMI	Female
19333_4	positive	BMI	Female
19334_62	positive	BMI	Female
19335_2	positive	BMI	Female
19338_3	positive	BMI	Female
19347_37	positive	BMI	Female
19353_25	positive	BMI	Female
19356_20	positive	BMI	Female
19357_11	positive	BMI	Female
19360_22	positive	BMI	Female
19361_78	negative	BMI	Female
19364_163	positive	BMI	Female
19365_11	positive	BMI	Female
19366_8	positive	BMI	Female
19367_34	negative	BMI	Female
19369_17	positive	BMI	Female
19370_30	positive	BMI	Female
19372_7	negative	BMI	Female
19373_3	positive	BMI	Female
19374_72	positive	BMI	Female
19376_74	positive	BMI	Female
19377_14	positive	BMI	Female
19379_154	positive	BMI	Female
19381_7	positive	BMI	Female
19383_131	positive	BMI	Female
19388_2	positive	BMI	Female
19392_6	positive	BMI	Female
19437_61	positive	BMI	Female
19438_68	positive	BMI	Female
19446_1	positive	BMI	Female
19448_104	positive	BMI	Female
19467_3	positive	BMI	Female
19482_11	positive	BMI	Female
19483_16	positive	BMI	Female
19488_1	positive	BMI	Female
19491_11	positive	BMI	Female
19492_5	positive	BMI	Female
19496_1	positive	BMI	Female
19503_2	positive	BMI	Female
19504_22	positive	BMI	Female
19506_6	positive	BMI	Female
19511_8	positive	BMI	Female
19516_10	positive	BMI	Female
19518_12	positive	BMI	Female
19523_215	positive	BMI	Female
19545_145	positive	BMI	Female
19553_14	negative	BMI	Female
19555_1	positive	BMI	Female
19556_12	positive	BMI	Female
19557_3	positive	BMI	Female
19560_23	positive	BMI	Female
19561_216	positive	BMI	Female
19562_8	positive	BMI	Female
19563_3	negative	BMI	Female
19564_61	positive	BMI	Female
19567_1	positive	BMI	Female
19568_17	positive	BMI	Female
19570_12	positive	BMI	Female
19572_10	positive	BMI	Female
19575_4	positive	BMI	Female
19578_19	positive	BMI	Female
19579_5	positive	BMI	Female
19581_15	negative	BMI	Female
19584_33	positive	BMI	Female
19586_89	positive	BMI	Female
19587_12	positive	BMI	Female
19590_46	negative	BMI	Female
19596_18	positive	BMI	Female
19602_36	positive	BMI	Female
19606_28	negative	BMI	Female
19612_3	positive	BMI	Female
19614_8	positive	BMI	Female
19615_213	positive	BMI	Female
19616_100	positive	BMI	Female
19617_5	positive	BMI	Female
19620_16	positive	BMI	Female
19622_7	positive	BMI	Female
19623_26	positive	BMI	Female
19631_13	positive	BMI	Female
19635_69	positive	BMI	Female
19636_23	positive	BMI	Female
19637_9	positive	BMI	Female
19638_9	positive	BMI	Female
19639_53	negative	BMI	Female
19640_2	positive	BMI	Female
2190_55	positive	BMI	Female
2192_63	positive	BMI	Female
2201_17	positive	BMI	Female
2211_9	positive	BMI	Female
2212_69	positive	BMI	Female
2247_20	positive	BMI	Female
2333_72	positive	BMI	Female
2381_52	positive	BMI	Female
2418_55	positive	BMI	Female
2421_7	positive	BMI	Female
2431_17	positive	BMI	Female
2436_49	positive	BMI	Female
2441_2	positive	BMI	Female
2443_10	positive	BMI	Female
2447_7	positive	BMI	Female
2449_1	positive	BMI	Female
2468_62	positive	BMI	Female
2474_54	positive	BMI	Female
2480_58	positive	BMI	Female
2500_2	positive	BMI	Female
2505_49	positive	BMI	Female
2514_65	positive	BMI	Female
2515_14	positive	BMI	Female
2516_57	positive	BMI	Female
2524_56	positive	BMI	Female
2558_51	positive	BMI	Female
2567_5	positive	BMI	Female
2571_12	negative	BMI	Female
2578_67	positive	BMI	Female
2579_17	positive	BMI	Female
2580_83	positive	BMI	Female
2590_69	negative	BMI	Female
2597_8	positive	BMI	Female
2599_51	positive	BMI	Female
2602_2	positive	BMI	Female
2605_49	positive	BMI	Female
2609_59	positive	BMI	Female
2611_72	positive	BMI	Female
2612_5	positive	BMI	Female
2614_28	positive	BMI	Female
2615_60	positive	BMI	Female
2616_23	positive	BMI	Female
2618_10	positive	BMI	Female
2619_72	positive	BMI	Female
2620_4	positive	BMI	Female
2622_18	positive	BMI	Female
2631_50	positive	BMI	Female
2632_5	positive	BMI	Female
2633_52	positive	BMI	Female
2634_2	positive	BMI	Female
2635_61	positive	BMI	Female
2636_10	positive	BMI	Female
2637_77	positive	BMI	Female
2640_3	positive	BMI	Female
2642_4	positive	BMI	Female
2643_57	positive	BMI	Female
2644_11	positive	BMI	Female
2645_54	positive	BMI	Female
2647_66	positive	BMI	Female
2649_77	positive	BMI	Female
2652_15	positive	BMI	Female
2654_19	positive	BMI	Female
2658_27	negative	BMI	Female
2666_53	positive	BMI	Female
2677_1	negative	BMI	Female
2681_23	positive	BMI	Female
2682_68	positive	BMI	Female
2683_1	positive	BMI	Female
2687_2	negative	BMI	Female
2692_74	positive	BMI	Female
2693_20	positive	BMI	Female
2695_25	positive	BMI	Female
2696_87	positive	BMI	Female
2697_7	positive	BMI	Female
2700_56	positive	BMI	Female
2704_74	positive	BMI	Female
2705_5	positive	BMI	Female
2706_69	positive	BMI	Female
2708_54	positive	BMI	Female
2714_78	positive	BMI	Female
2719_3	positive	BMI	Female
2723_9	positive	BMI	Female
2730_58	positive	BMI	Female
2731_29	positive	BMI	Female
2732_58	positive	BMI	Female
2734_49	positive	BMI	Female
2737_22	positive	BMI	Female
2741_22	positive	BMI	Female
2742_68	positive	BMI	Female
2743_5	negative	BMI	Female
2747_3	positive	BMI	Female
2752_62	positive	BMI	Female
2754_50	positive	BMI	Female
2760_2	positive	BMI	Female
2761_49	positive	BMI	Female
2763_66	positive	BMI	Female
2770_51	positive	BMI	Female
2771_35	negative	BMI	Female
2773_50	positive	BMI	Female
2774_10	positive	BMI	Female
2778_10	positive	BMI	Female
2780_35	positive	BMI	Female
2781_63	positive	BMI	Female
2783_18	positive	BMI	Female
2788_55	positive	BMI	Female
2790_54	positive	BMI	Female
2794_60	positive	BMI	Female
2797_56	negative	BMI	Female
2805_6	positive	BMI	Female
2806_49	positive	BMI	Female
2809_25	positive	BMI	Female
2811_27	positive	BMI	Female
2813_11	negative	BMI	Female
2816_50	positive	BMI	Female
2819_23	positive	BMI	Female
2823_7	positive	BMI	Female
2826_53	positive	BMI	Female
2827_23	positive	BMI	Female
2828_82	negative	BMI	Female
2831_29	negative	BMI	Female
2833_20	positive	BMI	Female
2834_54	positive	BMI	Female
2835_1	positive	BMI	Female
2836_68	positive	BMI	Female
2837_3	negative	BMI	Female
2838_53	positive	BMI	Female
2839_2	positive	BMI	Female
2843_13	positive	BMI	Female
2844_53	positive	BMI	Female
2846_24	positive	BMI	Female
2849_49	positive	BMI	Female
2851_63	positive	BMI	Female
2853_68	positive	BMI	Female
2855_49	positive	BMI	Female
2859_69	positive	BMI	Female
2860_19	positive	BMI	Female
2864_2	positive	BMI	Female
2870_29	positive	BMI	Female
2871_73	positive	BMI	Female
2875_15	positive	BMI	Female
2876_74	positive	BMI	Female
2877_3	positive	BMI	Female
2878_66	positive	BMI	Female
2879_9	positive	BMI	Female
2888_49	negative	BMI	Female
2889_37	positive	BMI	Female
2890_59	negative	BMI	Female
2900_53	positive	BMI	Female
2906_55	positive	BMI	Female
2911_27	positive	BMI	Female
2913_1	positive	BMI	Female
2925_9	positive	BMI	Female
2939_10	positive	BMI	Female
2943_5	positive	BMI	Female
2944_66	positive	BMI	Female
2946_52	positive	BMI	Female
2948_58	positive	BMI	Female
2949_6	positive	BMI	Female
2950_57	positive	BMI	Female
2952_75	negative	BMI	Female
2960_66	positive	BMI	Female
2962_50	positive	BMI	Female
2966_65	positive	BMI	Female
2967_8	positive	BMI	Female
2968_61	positive	BMI	Female
2970_60	positive	BMI	Female
2972_57	positive	BMI	Female
2973_15	positive	BMI	Female
2974_61	negative	BMI	Female
2975_19	positive	BMI	Female
2976_58	positive	BMI	Female
2979_8	positive	BMI	Female
2982_82	positive	BMI	Female
2985_35	positive	BMI	Female
2987_37	positive	BMI	Female
2991_9	negative	BMI	Female
2993_1	positive	BMI	Female
2994_71	positive	BMI	Female
2997_8	positive	BMI	Female
2998_53	positive	BMI	Female
2999_6	negative	BMI	Female
3000_66	negative	BMI	Female
3003_29	positive	BMI	Female
3004_67	positive	BMI	Female
3005_5	positive	BMI	Female
3007_7	positive	BMI	Female
3009_3	negative	BMI	Female
3010_53	positive	BMI	Female
3022_4	positive	BMI	Female
3024_18	positive	BMI	Female
3025_50	positive	BMI	Female
3026_5	negative	BMI	Female
3028_36	positive	BMI	Female
3030_3	positive	BMI	Female
3033_57	positive	BMI	Female
3034_1	positive	BMI	Female
3037_62	positive	BMI	Female
3038_9	positive	BMI	Female
3040_59	positive	BMI	Female
3041_55	positive	BMI	Female
3042_7	positive	BMI	Female
3043_49	positive	BMI	Female
3044_3	positive	BMI	Female
3045_72	positive	BMI	Female
3046_31	positive	BMI	Female
3049_61	negative	BMI	Female
3050_7	positive	BMI	Female
3054_3	positive	BMI	Female
3055_54	positive	BMI	Female
3057_55	positive	BMI	Female
3059_50	positive	BMI	Female
3060_43	positive	BMI	Female
3065_65	positive	BMI	Female
3066_12	positive	BMI	Female
3067_67	positive	BMI	Female
3070_1	positive	BMI	Female
3072_4	positive	BMI	Female
3074_6	positive	BMI	Female
3077_66	positive	BMI	Female
3078_1	positive	BMI	Female
3079_62	positive	BMI	Female
3081_70	positive	BMI	Female
3082_9	positive	BMI	Female
3083_71	positive	BMI	Female
3091_70	positive	BMI	Female
3115_64	positive	BMI	Female
3122_6	positive	BMI	Female
3132_1	positive	BMI	Female
3143_3	positive	BMI	Female
3151_6	positive	BMI	Female
3152_57	positive	BMI	Female
3166_92	positive	BMI	Female
3168_8	positive	BMI	Female
3169_70	positive	BMI	Female
3170_6	positive	BMI	Female
3171_57	positive	BMI	Female
3172_28	positive	BMI	Female
3173_49	negative	BMI	Female
3174_2	positive	BMI	Female
3178_5	positive	BMI	Female
3179_51	positive	BMI	Female
3181_50	positive	BMI	Female
3182_38	positive	BMI	Female
3184_25	positive	BMI	Female
3186_2	positive	BMI	Female
3187_52	positive	BMI	Female
3189_61	positive	BMI	Female
3191_50	positive	BMI	Female
3192_3	positive	BMI	Female
3195_50	positive	BMI	Female
3197_70	positive	BMI	Female
3198_4	negative	BMI	Female
3199_54	positive	BMI	Female
3202_28	positive	BMI	Female
3204_2	positive	BMI	Female
3206_4	positive	BMI	Female
3209_69	positive	BMI	Female
3210_1	positive	BMI	Female
3212_30	positive	BMI	Female
3213_65	positive	BMI	Female
3216_2	positive	BMI	Female
3220_40	positive	BMI	Female
3221_54	positive	BMI	Female
3222_11	positive	BMI	Female
3234_23	positive	BMI	Female
3235_50	negative	BMI	Female
3280_49	positive	BMI	Female
3283_21	positive	BMI	Female
3284_75	positive	BMI	Female
3285_23	positive	BMI	Female
3290_50	positive	BMI	Female
3291_30	positive	BMI	Female
3292_75	positive	BMI	Female
3293_2	positive	BMI	Female
3294_55	positive	BMI	Female
3302_58	positive	BMI	Female
3305_6	positive	BMI	Female
3309_2	positive	BMI	Female
3310_62	positive	BMI	Female
3311_27	positive	BMI	Female
3312_64	positive	BMI	Female
3313_21	positive	BMI	Female
3314_74	positive	BMI	Female
3315_15	positive	BMI	Female
3316_58	positive	BMI	Female
3317_33	positive	BMI	Female
3320_49	positive	BMI	Female
3321_2	positive	BMI	Female
3322_52	positive	BMI	Female
3323_37	negative	BMI	Female
3324_51	positive	BMI	Female
3325_2	negative	BMI	Female
3326_58	positive	BMI	Female
3327_27	positive	BMI	Female
3329_14	positive	BMI	Female
3331_8	negative	BMI	Female
3332_57	positive	BMI	Female
3336_50	positive	BMI	Female
3339_33	positive	BMI	Female
3340_53	positive	BMI	Female
3341_33	positive	BMI	Female
3342_76	positive	BMI	Female
3343_1	positive	BMI	Female
3346_72	positive	BMI	Female
3347_9	positive	BMI	Female
3348_49	positive	BMI	Female
3350_53	positive	BMI	Female
3351_1	positive	BMI	Female
3352_80	negative	BMI	Female
3356_50	positive	BMI	Female
3361_26	positive	BMI	Female
3363_31	positive	BMI	Female
3364_76	negative	BMI	Female
3367_8	positive	BMI	Female
3373_5	positive	BMI	Female
3374_49	positive	BMI	Female
3376_49	positive	BMI	Female
3378_49	negative	BMI	Female
3379_29	positive	BMI	Female
3381_24	positive	BMI	Female
3387_1	positive	BMI	Female
3388_58	positive	BMI	Female
3389_7	positive	BMI	Female
3391_10	positive	BMI	Female
3394_81	positive	BMI	Female
3396_54	positive	BMI	Female
3397_7	positive	BMI	Female
3399_31	positive	BMI	Female
3400_49	positive	BMI	Female
3401_8	positive	BMI	Female
3403_1	positive	BMI	Female
3404_51	positive	BMI	Female
3405_6	positive	BMI	Female
3412_7	positive	BMI	Female
3413_50	positive	BMI	Female
3414_40	positive	BMI	Female
3418_12	positive	BMI	Female
3419_49	positive	BMI	Female
3420_21	negative	BMI	Female
3421_54	positive	BMI	Female
3423_59	positive	BMI	Female
3427_63	positive	BMI	Female
3431_54	positive	BMI	Female
3432_21	positive	BMI	Female
3434_34	positive	BMI	Female
3435_53	positive	BMI	Female
3437_80	positive	BMI	Female
3438_10	positive	BMI	Female
3440_7	positive	BMI	Female
3445_53	positive	BMI	Female
3447_64	positive	BMI	Female
3448_13	positive	BMI	Female
3450_4	positive	BMI	Female
3452_17	positive	BMI	Female
3453_87	positive	BMI	Female
3457_57	negative	BMI	Female
3461_58	negative	BMI	Female
3469_74	positive	BMI	Female
3470_1	positive	BMI	Female
3471_49	positive	BMI	Female
3472_40	positive	BMI	Female
3473_78	positive	BMI	Female
3474_19	positive	BMI	Female
3477_63	positive	BMI	Female
3481_87	positive	BMI	Female
3485_28	positive	BMI	Female
3486_58	positive	BMI	Female
3487_32	positive	BMI	Female
3489_9	positive	BMI	Female
3494_71	positive	BMI	Female
3495_15	positive	BMI	Female
3497_13	positive	BMI	Female
3499_77	positive	BMI	Female
3504_58	positive	BMI	Female
3508_78	positive	BMI	Female
3518_54	positive	BMI	Female
3519_3	positive	BMI	Female
3520_58	positive	BMI	Female
3522_57	positive	BMI	Female
3534_14	positive	BMI	Female
3535_84	positive	BMI	Female
3538_26	positive	BMI	Female
3554_24	negative	BMI	Female
3581_53	positive	BMI	Female
3583_54	positive	BMI	Female
3585_54	positive	BMI	Female
3587_53	positive	BMI	Female
3592_4	positive	BMI	Female
3593_72	positive	BMI	Female
3603_60	positive	BMI	Female
3605_77	positive	BMI	Female
3607_71	negative	BMI	Female
3616_3	positive	BMI	Female
3620_67	positive	BMI	Female
3622_33	positive	BMI	Female
3623_84	positive	BMI	Female
3627_71	positive	BMI	Female
3628_3	positive	BMI	Female
3629_60	positive	BMI	Female
3640_14	positive	BMI	Female
3651_50	positive	BMI	Female
3685_53	positive	BMI	Female
3710_49	positive	BMI	Female
3719_2	positive	BMI	Female
3723_1	positive	BMI	Female
3727_35	positive	BMI	Female
3728_52	positive	BMI	Female
3730_81	positive	BMI	Female
3738_54	positive	BMI	Female
3758_68	positive	BMI	Female
3761_4	positive	BMI	Female
3773_15	positive	BMI	Female
3796_79	positive	BMI	Female
3797_1	positive	BMI	Female
3798_71	positive	BMI	Female
3799_11	positive	BMI	Female
3800_71	positive	BMI	Female
3805_16	negative	BMI	Female
3807_1	positive	BMI	Female
3808_76	positive	BMI	Female
3809_1	positive	BMI	Female
3810_50	positive	BMI	Female
3813_3	positive	BMI	Female
3815_14	positive	BMI	Female
3820_68	positive	BMI	Female
3821_28	positive	BMI	Female
3822_54	positive	BMI	Female
3823_9	positive	BMI	Female
3825_18	positive	BMI	Female
3827_22	positive	BMI	Female
3832_51	positive	BMI	Female
3835_11	positive	BMI	Female
3836_51	positive	BMI	Female
3837_6	positive	BMI	Female
3839_60	positive	BMI	Female
3844_2	positive	BMI	Female
3845_51	positive	BMI	Female
3847_56	positive	BMI	Female
3848_14	positive	BMI	Female
3853_56	positive	BMI	Female
3854_24	positive	BMI	Female
3855_56	positive	BMI	Female
3858_5	positive	BMI	Female
3859_50	positive	BMI	Female
3860_7	positive	BMI	Female
3864_5	positive	BMI	Female
3867_49	positive	BMI	Female
3868_8	positive	BMI	Female
3872_2	positive	BMI	Female
3873_51	positive	BMI	Female
3874_8	positive	BMI	Female
3875_62	positive	BMI	Female
3879_50	positive	BMI	Female
3881_49	positive	BMI	Female
3887_90	positive	BMI	Female
3888_8	positive	BMI	Female
3889_64	positive	BMI	Female
3890_8	positive	BMI	Female
3891_56	positive	BMI	Female
3892_21	positive	BMI	Female
3893_64	positive	BMI	Female
3894_15	positive	BMI	Female
3896_5	positive	BMI	Female
3897_61	positive	BMI	Female
3898_5	positive	BMI	Female
3902_21	positive	BMI	Female
3903_49	positive	BMI	Female
3905_62	positive	BMI	Female
4122_12	positive	BMI	Female
4123_60	positive	BMI	Female
4124_24	positive	BMI	Female
4125_52	negative	BMI	Female
4126_22	positive	BMI	Female
